	GSM864362	GSM864363	GSM864364	GSM864365	GSM864366	GSM864367	GSM864368	GSM864369	GSM864370	GSM864371	GSM864372	GSM864373	GSM864374	GSM864375	GSM864376
1629562_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629563_at	11.1175623	11.20917651	10.9074697	11.22302923	11.095184	11.1982151	11.0873881	11.05763078	10.98697295	11.15056629	11.21572611	11.18548269	11.04743371	11.18701469	11.17781923
1629564_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629565_s_at	2.175628882	2.194072775	2.176621231	2.184221363	2.184221363	2.184221363	2.192232434	2.192232434	2.192232434	2.176621231	2.176621231	2.179017523	2.198636215	2.183804912	2.347723441
1629566_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.182486939	2.182486939	2.182486939	2.174091872	2.174091872	2.174091872	2.179905783	2.179905783	2.179905783
1629567_at	2.174163108	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629568_at	9.506418277	9.589255536	9.338169781	9.333288338	9.440943761	9.335302181	9.162089124	9.16915199	9.281475139	9.308346351	9.325828867	9.307356692	9.20779926	9.232545648	9.165043771
1629569_at	7.187363532	7.402806234	7.268324793	7.012977207	6.737824954	7.07954196	7.005186931	6.966122237	6.859433634	7.254634214	7.433597889	7.399341757	7.148798331	7.293450845	7.255133225
1629570_at	2.231181923	2.230908722	2.230908722	2.179676049	2.179676049	2.208062085	2.180955343	2.180955343	2.180955343	2.242301921	2.230908722	2.230908722	2.236266912	2.236266912	2.236266912
1629571_at	2.174910885	2.174091872	2.184068177	2.177776117	2.177776117	2.177776117	2.181555576	2.181007082	2.181007082	2.174910885	2.174910885	2.174910885	2.179869313	2.179869313	2.179869313
1629572_a_at	7.256417894	6.738958061	6.963875778	6.321188411	6.236499774	6.595231694	6.559012597	6.67777081	6.824281812	6.636152886	6.404140818	6.615543763	6.481428722	6.638895882	6.294412841
1629573_at	2.503562182	2.474086313	2.50392825	3.091607254	2.781038572	2.831913557	2.634376618	2.63486949	2.792875933	2.474905455	2.464213241	2.465298212	2.870975879	2.870972284	2.870972284
1629574_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629575_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.185138449	2.185138449	2.185138449	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629576_at	11.61775903	11.58268348	11.6378455	11.67740065	11.55410116	11.74014629	11.42930936	11.48648104	11.39362901	11.57190337	11.59426399	11.6092942	11.54719497	11.55619243	11.61547976
1629577_at	7.602879007	7.683065833	7.749756182	7.503442677	7.364428573	7.652202012	7.427203482	7.45485251	7.440324282	7.581186925	7.67035954	7.670954687	7.543956223	7.642247266	7.634450892
1629578_at	12.19061341	12.20310278	12.1805466	12.23409101	12.12021955	12.22040804	12.15571679	12.15982514	12.10131917	12.10942761	12.23035526	12.24356916	12.11207292	12.17431952	12.15172067
1629579_at	8.645662789	8.616406152	8.655583453	8.306614778	8.380374594	8.323613477	8.349646848	8.175024586	8.323738159	8.597013835	8.642292221	8.664609872	8.574034618	8.536303206	8.412516061
1629580_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629581_at	10.02555507	10.21716934	9.852226013	10.07654689	9.97630256	9.974115646	10.05088816	10.08771656	10.01254375	10.00087097	10.00713858	9.932502622	10.10577106	10.16550273	10.15210678
1629582_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629583_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629584_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629585_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629586_at	6.101508994	6.544463635	6.429446353	6.019259269	5.695864165	6.169761018	5.798918523	5.822288475	5.703345002	6.19770109	5.910555006	6.47716513	6.069508336	6.296368422	5.669100107
1629587_at	2.732126064	2.678668686	2.730768031	2.320985423	2.309555018	2.308067398	2.990294932	3.368375975	3.150284879	2.750706104	2.562249454	3.241115152	3.214749041	3.29662471	3.384419474
1629588_at	2.185818554	2.185818554	2.185818554	2.185537919	2.185352397	2.319025223	2.185551231	2.185551231	2.185551231	2.185818554	2.185818554	2.185818554	2.264303708	2.278748825	2.308115312
1629589_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629590_at	2.174091872	2.250700512	2.221541829	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.201010013	2.185614605	2.201010013
1629591_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177862921	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629592_at	8.742193119	8.588241976	8.687840231	8.460947357	8.572783171	8.629502713	8.694039043	8.641137921	8.699287088	8.60540291	8.66821812	8.695864858	8.65224201	8.587308218	8.601728314
1629593_at	6.031282525	6.081359885	6.101827455	6.009960688	5.764963247	5.967659955	6.107446045	6.185391329	6.102254612	6.187571268	6.241359902	6.337010318	6.004488868	6.191274021	6.035262275
1629594_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629595_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629596_s_at	2.75186372	2.544300277	2.544300277	2.342883387	2.412314738	2.341492722	2.223819537	2.223819537	2.279870637	2.543761589	2.544300277	2.544300277	2.560088055	2.560088055	2.580595374
1629597_a_at	4.052481421	3.905159255	4.018579295	4.180138222	4.191668688	4.196724357	4.268140001	4.388179895	4.253089027	4.509785092	4.162299089	4.138566047	4.531167202	4.943325481	4.937811529
1629598_at	12.32932544	12.47256402	12.39238158	12.45575369	12.43672058	12.46979223	12.28678065	12.27675668	12.17907721	12.34095187	12.42114435	12.42028072	12.3892157	12.44539885	12.4571976
1629599_at	2.222354279	2.222354279	2.222354279	2.235969329	2.235969329	2.235969329	2.212681915	2.212681915	2.245249501	2.225893795	2.222354279	2.222354279	2.180366262	2.180366262	2.180366262
1629600_at	9.199778412	9.344375214	9.289202985	9.12438951	8.984939093	9.252866133	8.993116097	9.100936595	9.195753561	9.265941067	9.283079276	9.466189446	9.186121549	9.169705681	9.176444462
1629601_at	12.07331225	11.99479789	11.98955252	12.03593459	12.09601978	12.07882465	11.91918569	12.01328163	11.99134407	12.00326873	11.94938741	12.3444515	11.87928256	12.13458506	11.91505366
1629602_at	8.012301196	8.230045616	8.288846154	8.240745656	7.99566348	8.286934696	8.390771737	8.264311036	8.209225955	8.274656982	8.353096372	8.396063695	8.808041466	8.504377771	8.634308647
1629603_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629604_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629605_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.190273789	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629606_at	10.18232598	10.02720549	10.18627811	10.3403807	10.302592	10.34488517	10.20369513	10.19126056	10.14799658	10.5291589	10.51977173	10.44032116	10.28524818	10.29433357	10.38555887
1629607_at	9.023065414	9.013998419	9.039003097	8.968684236	9.030898565	8.935588833	9.039961686	9.004236415	8.924787252	9.025777477	9.050126432	9.04207488	8.928268033	8.9390673	9.003442102
1629608_a_at	2.174091872	2.174091872	2.174091872	2.181776977	2.181776977	2.181776977	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629609_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629610_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629611_at	2.182937436	2.182937436	2.182937436	2.188706099	2.188706099	2.188706099	2.18693322	2.203601781	2.187354402	2.182937436	2.186450046	2.182937436	2.179869313	2.179869313	2.179869313
1629612_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629613_at	6.653536636	6.709738208	6.802122393	6.761415468	6.524756114	6.517718124	6.735539996	6.684909675	6.615499402	6.812382396	6.919381544	7.074477953	6.761164276	6.800085835	6.751579859
1629614_at	9.548557675	9.540488767	9.301785585	9.773271977	9.814460212	9.763600576	9.855412234	9.751622204	9.727165428	9.709479004	9.48290768	9.578696816	9.80966255	9.616913657	9.773116175
1629615_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629616_at	2.178036318	2.178036318	2.178036318	2.181678752	2.181678752	2.181678752	2.180955343	2.180955343	2.180955343	2.178036318	2.178036318	2.178036318	2.261362208	2.195400925	2.195400925
1629617_at	2.174401604	2.174401604	2.188464902	2.178429474	2.178429474	2.178429474	2.182812173	2.182812173	2.182812173	2.174401604	2.174401604	2.174401604	2.179869313	2.179869313	2.179869313
1629618_at	2.175809243	2.175809243	2.175809243	2.179634233	2.179634233	2.200322661	2.214975786	2.214975786	2.273886488	2.175809243	2.175809243	2.175809243	2.21619301	2.200824929	2.200824929
1629619_at	4.397016873	4.629005404	4.570017244	4.87309885	4.942752807	5.305124311	4.110179848	4.359164155	4.354236747	4.270279921	4.310036997	4.557941969	4.995540011	4.857001778	4.78634193
1629620_s_at	13.13504664	13.18176812	13.11147672	13.21827123	13.16424898	13.17287727	13.21522488	13.09692286	13.01035849	13.12466059	13.16133422	13.16503364	13.16318962	13.0913559	13.15483507
1629621_a_at	5.980458767	6.064269871	6.247579191	6.298774983	5.809965911	6.321814325	5.391181897	5.403509631	5.350910153	6.138913008	6.034794663	6.200819697	5.538045619	5.260930459	5.554941745
1629622_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629623_at	7.575647046	7.576984856	7.694393348	7.262391494	7.22822111	7.320734063	7.266067902	7.512007365	7.283491816	7.537306011	7.667826799	7.553348445	7.318398122	7.37217967	7.336359393
1629624_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629625_at	11.00027942	11.06195697	10.94511387	10.89738878	10.74809346	10.85376585	10.84467327	10.91853588	10.90358914	10.90651741	10.99833099	11.07108587	10.83848096	10.95511437	10.90743955
1629626_s_at	2.17813866	2.17813866	2.17813866	2.199602853	2.199602853	2.199602853	2.193767108	2.180955343	2.193767108	2.17813866	2.17813866	2.17813866	2.181450429	2.181450429	2.181450429
1629627_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629628_at	2.179239094	2.179239094	2.179239094	2.177728981	2.177728981	2.177728981	2.184903137	2.184903137	2.184903137	2.185045874	2.180901414	2.179239094	2.180431723	2.180431723	2.180431723
1629629_at	9.164783039	9.171121578	9.02270405	8.932019511	8.982685587	9.009150922	9.333464939	9.112777363	9.033957039	9.11164509	9.093724486	9.227487292	9.126366832	9.121013393	9.191952815
1629630_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.181153765	2.181153765	2.181153765	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629631_at	2.174091872	2.174091872	2.174091872	2.179386127	2.179386127	2.179386127	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629632_at	8.066896015	8.204597138	8.17307667	7.975585036	7.926488078	7.982463546	7.815320146	8.018122397	7.9890549	8.233260668	8.227103617	8.283384806	8.170978212	8.252583944	8.061110144
1629633_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.193271436	2.179869313	2.179869313
1629634_at	8.387982188	8.366557079	8.305949381	7.78798298	7.655904874	7.605241185	7.707136547	7.83234206	8.066419404	8.355036648	8.200010915	8.705143246	7.924429256	8.114521178	7.669404522
1629635_at	2.712221055	3.014686519	3.018892729	2.356638952	2.368757826	2.370860064	3.108785463	3.103171025	3.189187678	3.348140991	2.895874957	3.245154603	2.315296881	2.491331546	2.504544785
1629636_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629637_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629638_at	7.313535419	7.082960977	7.298276745	7.064239909	7.124067433	7.312249909	7.27370777	7.233723061	7.230857338	7.220306287	7.16862026	7.478861602	7.172579336	7.259277393	7.131929207
1629639_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.183871445	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629640_at	3.507585359	3.359251332	3.181867063	3.390107084	3.390107084	3.390107084	2.48312444	2.49962214	2.426048839	3.176924952	2.861266677	2.825520286	2.837575705	2.904573575	2.906561873
1629641_s_at	6.023018536	5.686269939	5.590259183	5.848020946	5.560375375	5.745756539	6.380833086	6.129512041	6.244437449	6.553812358	5.819780402	5.94075287	5.624419148	6.032298836	6.019275715
1629642_a_at	2.60424935	2.615117328	2.724815298	2.40363556	2.40363556	2.462940674	2.462638476	2.462638476	2.462638476	2.615117328	2.612183573	2.615117328	2.518934494	2.574466161	2.605444581
1629643_at	2.174591525	2.174591525	2.174591525	2.177728981	2.177728981	2.177728981	2.182677205	2.182677205	2.182677205	2.174591525	2.174591525	2.174591525	2.179869313	2.179869313	2.179869313
1629644_s_at	10.29244251	10.0066002	10.12023531	10.21086209	10.01637808	10.06162971	10.03856945	10.01077808	9.929144401	10.06766219	10.04552049	9.934298204	9.892816989	9.927640948	9.93235658
1629645_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629646_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629647_at	12.81210748	12.77819774	12.67438133	12.75839721	12.79027925	12.81034487	12.61793875	12.75972965	12.71412632	12.74478521	12.72686176	12.830589	12.67221275	12.782532	12.74981435
1629648_s_at	8.449456728	8.397265853	8.552060584	8.301431148	8.106129633	8.122480059	8.038485899	8.184992805	8.292559988	8.432801198	8.405161152	8.624192466	8.173946204	8.183718475	8.149928921
1629649_at	2.395850018	2.395850018	2.395850018	2.411879482	2.411879482	2.411879482	2.292829573	2.292039812	2.292039812	2.395850018	2.395850018	2.395850018	2.258613747	2.258613747	2.257180371
1629650_at	7.386101509	7.104667129	7.297153825	7.247051705	7.146702903	7.008984124	7.100041435	7.371791487	7.150075034	7.102541974	7.339717262	7.404421327	7.480143174	7.174925303	7.100092735
1629651_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.188600765	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629652_at	2.177561343	2.177561343	2.176747202	2.17807964	2.17807964	2.17807964	2.274222065	2.182551466	2.182551466	2.178871392	2.177561343	2.177561343	2.28065891	2.184226021	2.182047667
1629653_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
1629654_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
